table,row,field,value
alias,fly_qstep_walk_npc_fruit,occlusion_level,19660
alias,fly_qstep_walk_npc_paintedmetal,vol_min,100
alias,fly_qstep_walk_npc_paintedmetal,vol_max,100
alias,fly_qstep_walk_npc_paintedmetal,dist_min,200
alias,fly_qstep_walk_npc_paintedmetal,dist_max,2400
alias,fly_qstep_walk_npc_paintedmetal,dist_reverb_max,2400
alias,fly_qstep_walk_npc_paintedmetal,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_default,vol_min,81
alias,fly_qstep_crouch_run_npc_default,vol_max,84
alias,fly_qstep_crouch_run_npc_default,dist_min,300
alias,fly_qstep_crouch_run_npc_default,dist_max,2400
alias,fly_qstep_crouch_run_npc_default,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_default,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_bark,vol_min,81
alias,fly_qstep_crouch_run_npc_bark,vol_max,84
alias,fly_qstep_crouch_run_npc_bark,dist_min,300
alias,fly_qstep_crouch_run_npc_bark,dist_max,2400
alias,fly_qstep_crouch_run_npc_bark,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_bark,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_brick,vol_min,81
alias,fly_qstep_crouch_run_npc_brick,vol_max,84
alias,fly_qstep_crouch_run_npc_brick,dist_min,300
alias,fly_qstep_crouch_run_npc_brick,dist_max,2400
alias,fly_qstep_crouch_run_npc_brick,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_brick,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_carpet,vol_min,81
alias,fly_qstep_crouch_run_npc_carpet,vol_max,84
alias,fly_qstep_crouch_run_npc_carpet,dist_min,300
alias,fly_qstep_crouch_run_npc_carpet,dist_max,2400
alias,fly_qstep_crouch_run_npc_carpet,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_carpet,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_cloth,vol_min,81
alias,fly_qstep_crouch_run_npc_cloth,vol_max,84
alias,fly_qstep_crouch_run_npc_cloth,dist_min,300
alias,fly_qstep_crouch_run_npc_cloth,dist_max,2400
alias,fly_qstep_crouch_run_npc_cloth,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_cloth,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_concrete,vol_min,81
alias,fly_qstep_crouch_run_npc_concrete,vol_max,84
alias,fly_qstep_crouch_run_npc_concrete,dist_min,300
alias,fly_qstep_crouch_run_npc_concrete,dist_max,2400
alias,fly_qstep_crouch_run_npc_concrete,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_concrete,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_dirt,vol_min,81
alias,fly_qstep_crouch_run_npc_dirt,vol_max,84
alias,fly_qstep_crouch_run_npc_dirt,dist_min,300
alias,fly_qstep_crouch_run_npc_dirt,dist_max,2400
alias,fly_qstep_crouch_run_npc_dirt,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_dirt,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_flesh,vol_min,81
alias,fly_qstep_crouch_run_npc_flesh,vol_max,84
alias,fly_qstep_crouch_run_npc_flesh,dist_min,300
alias,fly_qstep_crouch_run_npc_flesh,dist_max,2400
alias,fly_qstep_crouch_run_npc_flesh,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_flesh,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_foliage,vol_min,81
alias,fly_qstep_crouch_run_npc_foliage,vol_max,84
alias,fly_qstep_crouch_run_npc_foliage,dist_min,300
alias,fly_qstep_crouch_run_npc_foliage,dist_max,2400
alias,fly_qstep_crouch_run_npc_foliage,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_foliage,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_glass,vol_min,81
alias,fly_qstep_crouch_run_npc_glass,vol_max,84
alias,fly_qstep_crouch_run_npc_glass,dist_min,300
alias,fly_qstep_crouch_run_npc_glass,dist_max,2400
alias,fly_qstep_crouch_run_npc_glass,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_glass,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_grass,vol_min,81
alias,fly_qstep_crouch_run_npc_grass,vol_max,84
alias,fly_qstep_crouch_run_npc_grass,dist_min,300
alias,fly_qstep_crouch_run_npc_grass,dist_max,2400
alias,fly_qstep_crouch_run_npc_grass,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_grass,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_gravel,vol_min,81
alias,fly_qstep_crouch_run_npc_gravel,vol_max,84
alias,fly_qstep_crouch_run_npc_gravel,dist_min,300
alias,fly_qstep_crouch_run_npc_gravel,dist_max,2400
alias,fly_qstep_crouch_run_npc_gravel,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_gravel,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_ice,vol_min,81
alias,fly_qstep_crouch_run_npc_ice,vol_max,84
alias,fly_qstep_crouch_run_npc_ice,dist_min,300
alias,fly_qstep_crouch_run_npc_ice,dist_max,2400
alias,fly_qstep_crouch_run_npc_ice,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_ice,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_metal,vol_min,81
alias,fly_qstep_crouch_run_npc_metal,vol_max,84
alias,fly_qstep_crouch_run_npc_metal,dist_min,300
alias,fly_qstep_crouch_run_npc_metal,dist_max,2400
alias,fly_qstep_crouch_run_npc_metal,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_metal,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_mud,vol_min,81
alias,fly_qstep_crouch_run_npc_mud,vol_max,84
alias,fly_qstep_crouch_run_npc_mud,dist_min,300
alias,fly_qstep_crouch_run_npc_mud,dist_max,2400
alias,fly_qstep_crouch_run_npc_mud,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_mud,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_paper,vol_min,81
alias,fly_qstep_crouch_run_npc_paper,vol_max,84
alias,fly_qstep_crouch_run_npc_paper,dist_min,300
alias,fly_qstep_crouch_run_npc_paper,dist_max,2400
alias,fly_qstep_crouch_run_npc_paper,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_paper,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_plaster,vol_min,81
alias,fly_qstep_crouch_run_npc_plaster,vol_max,84
alias,fly_qstep_crouch_run_npc_plaster,dist_min,300
alias,fly_qstep_crouch_run_npc_plaster,dist_max,2400
alias,fly_qstep_crouch_run_npc_plaster,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_plaster,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_rock,vol_min,81
alias,fly_qstep_crouch_run_npc_rock,vol_max,84
alias,fly_qstep_crouch_run_npc_rock,dist_min,300
alias,fly_qstep_crouch_run_npc_rock,dist_max,2400
alias,fly_qstep_crouch_run_npc_rock,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_rock,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_sand,vol_min,81
alias,fly_qstep_crouch_run_npc_sand,vol_max,84
alias,fly_qstep_crouch_run_npc_sand,dist_min,300
alias,fly_qstep_crouch_run_npc_sand,dist_max,2400
alias,fly_qstep_crouch_run_npc_sand,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_sand,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_snow,vol_min,81
alias,fly_qstep_crouch_run_npc_snow,vol_max,84
alias,fly_qstep_crouch_run_npc_snow,dist_min,300
alias,fly_qstep_crouch_run_npc_snow,dist_max,2400
alias,fly_qstep_crouch_run_npc_snow,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_snow,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_water,vol_min,81
alias,fly_qstep_crouch_run_npc_water,vol_max,84
alias,fly_qstep_crouch_run_npc_water,dist_min,300
alias,fly_qstep_crouch_run_npc_water,dist_max,2400
alias,fly_qstep_crouch_run_npc_water,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_water,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_wood,vol_min,81
alias,fly_qstep_crouch_run_npc_wood,vol_max,84
alias,fly_qstep_crouch_run_npc_wood,dist_min,300
alias,fly_qstep_crouch_run_npc_wood,dist_max,2400
alias,fly_qstep_crouch_run_npc_wood,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_wood,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_asphalt,vol_min,81
alias,fly_qstep_crouch_run_npc_asphalt,vol_max,84
alias,fly_qstep_crouch_run_npc_asphalt,dist_min,300
alias,fly_qstep_crouch_run_npc_asphalt,dist_max,2400
alias,fly_qstep_crouch_run_npc_asphalt,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_asphalt,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_ceramic,vol_min,81
alias,fly_qstep_crouch_run_npc_ceramic,vol_max,84
alias,fly_qstep_crouch_run_npc_ceramic,dist_min,300
alias,fly_qstep_crouch_run_npc_ceramic,dist_max,2400
alias,fly_qstep_crouch_run_npc_ceramic,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_ceramic,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_plastic,vol_min,81
alias,fly_qstep_crouch_run_npc_plastic,vol_max,84
alias,fly_qstep_crouch_run_npc_plastic,dist_min,300
alias,fly_qstep_crouch_run_npc_plastic,dist_max,2400
alias,fly_qstep_crouch_run_npc_plastic,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_plastic,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_rubber,vol_min,81
alias,fly_qstep_crouch_run_npc_rubber,vol_max,84
alias,fly_qstep_crouch_run_npc_rubber,dist_min,300
alias,fly_qstep_crouch_run_npc_rubber,dist_max,2400
alias,fly_qstep_crouch_run_npc_rubber,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_rubber,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_cushion,vol_min,81
alias,fly_qstep_crouch_run_npc_cushion,vol_max,84
alias,fly_qstep_crouch_run_npc_cushion,dist_min,300
alias,fly_qstep_crouch_run_npc_cushion,dist_max,2400
alias,fly_qstep_crouch_run_npc_cushion,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_cushion,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_fruit,vol_min,81
alias,fly_qstep_crouch_run_npc_fruit,vol_max,84
alias,fly_qstep_crouch_run_npc_fruit,dist_min,300
alias,fly_qstep_crouch_run_npc_fruit,dist_max,2400
alias,fly_qstep_crouch_run_npc_fruit,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_fruit,occlusion_level,19660
alias,fly_qstep_crouch_run_npc_paintedmetal,vol_min,81
alias,fly_qstep_crouch_run_npc_paintedmetal,vol_max,84
alias,fly_qstep_crouch_run_npc_paintedmetal,dist_min,300
alias,fly_qstep_crouch_run_npc_paintedmetal,dist_max,2400
alias,fly_qstep_crouch_run_npc_paintedmetal,dist_reverb_max,2400
alias,fly_qstep_crouch_run_npc_paintedmetal,occlusion_level,19660
alias,fly_qstep_run_npc_default,vol_min,100
alias,fly_qstep_run_npc_default,vol_max,100
alias,fly_qstep_run_npc_default,dist_min,300
alias,fly_qstep_run_npc_default,dist_max,2500
alias,fly_qstep_run_npc_default,dist_reverb_max,2500
alias,fly_qstep_run_npc_default,occlusion_level,19660
alias,fly_qstep_run_npc_bark,vol_min,100
alias,fly_qstep_run_npc_bark,vol_max,100
alias,fly_qstep_run_npc_bark,dist_min,300
alias,fly_qstep_run_npc_bark,dist_max,2500
alias,fly_qstep_run_npc_bark,dist_reverb_max,2500
alias,fly_qstep_run_npc_bark,occlusion_level,19660
alias,fly_qstep_run_npc_brick,vol_min,100
alias,fly_qstep_run_npc_brick,vol_max,100
alias,fly_qstep_run_npc_brick,dist_min,300
alias,fly_qstep_run_npc_brick,dist_max,2500
alias,fly_qstep_run_npc_brick,dist_reverb_max,2500
alias,fly_qstep_run_npc_brick,occlusion_level,19660
alias,fly_qstep_run_npc_carpet,vol_min,100
alias,fly_qstep_run_npc_carpet,vol_max,100
alias,fly_qstep_run_npc_carpet,dist_min,300
alias,fly_qstep_run_npc_carpet,dist_max,2500
alias,fly_qstep_run_npc_carpet,dist_reverb_max,2500
alias,fly_qstep_run_npc_carpet,occlusion_level,19660
alias,fly_qstep_run_npc_cloth,vol_min,100
alias,fly_qstep_run_npc_cloth,vol_max,100
alias,fly_qstep_run_npc_cloth,dist_min,300
alias,fly_qstep_run_npc_cloth,dist_max,2500
alias,fly_qstep_run_npc_cloth,dist_reverb_max,2500
alias,fly_qstep_run_npc_cloth,occlusion_level,19660
alias,fly_qstep_run_npc_concrete,vol_min,100
alias,fly_qstep_run_npc_concrete,vol_max,100
alias,fly_qstep_run_npc_concrete,dist_min,300
alias,fly_qstep_run_npc_concrete,dist_max,2500
alias,fly_qstep_run_npc_concrete,dist_reverb_max,2500
alias,fly_qstep_run_npc_concrete,occlusion_level,19660
alias,fly_qstep_run_npc_dirt,vol_min,100
alias,fly_qstep_run_npc_dirt,vol_max,100
alias,fly_qstep_run_npc_dirt,dist_min,300
alias,fly_qstep_run_npc_dirt,dist_max,2500
alias,fly_qstep_run_npc_dirt,dist_reverb_max,2500
alias,fly_qstep_run_npc_dirt,occlusion_level,19660
alias,fly_qstep_run_npc_flesh,vol_min,100
alias,fly_qstep_run_npc_flesh,vol_max,100
alias,fly_qstep_run_npc_flesh,dist_min,300
alias,fly_qstep_run_npc_flesh,dist_max,2500
alias,fly_qstep_run_npc_flesh,dist_reverb_max,2500
alias,fly_qstep_run_npc_flesh,occlusion_level,19660
alias,fly_qstep_run_npc_foliage,vol_min,100
alias,fly_qstep_run_npc_foliage,vol_max,100
alias,fly_qstep_run_npc_foliage,dist_min,300
alias,fly_qstep_run_npc_foliage,dist_max,2500
alias,fly_qstep_run_npc_foliage,dist_reverb_max,2500
alias,fly_qstep_run_npc_foliage,occlusion_level,19660
alias,fly_qstep_run_npc_glass,vol_min,100
alias,fly_qstep_run_npc_glass,vol_max,100
alias,fly_qstep_run_npc_glass,dist_min,300
alias,fly_qstep_run_npc_glass,dist_max,2500
alias,fly_qstep_run_npc_glass,dist_reverb_max,2500
alias,fly_qstep_run_npc_glass,occlusion_level,19660
alias,fly_qstep_run_npc_grass,vol_min,100
alias,fly_qstep_run_npc_grass,vol_max,100
alias,fly_qstep_run_npc_grass,dist_min,300
alias,fly_qstep_run_npc_grass,dist_max,2500
alias,fly_qstep_run_npc_grass,dist_reverb_max,2500
alias,fly_qstep_run_npc_grass,occlusion_level,19660
alias,fly_qstep_run_npc_gravel,vol_min,100
alias,fly_qstep_run_npc_gravel,vol_max,100
alias,fly_qstep_run_npc_gravel,dist_min,300
alias,fly_qstep_run_npc_gravel,dist_max,2500
alias,fly_qstep_run_npc_gravel,dist_reverb_max,2500
alias,fly_qstep_run_npc_gravel,occlusion_level,19660
alias,fly_qstep_run_npc_ice,vol_min,100
alias,fly_qstep_run_npc_ice,vol_max,100
alias,fly_qstep_run_npc_ice,dist_min,300
alias,fly_qstep_run_npc_ice,dist_max,2500
alias,fly_qstep_run_npc_ice,dist_reverb_max,2500
alias,fly_qstep_run_npc_ice,occlusion_level,19660
alias,fly_qstep_run_npc_metal,vol_min,100
alias,fly_qstep_run_npc_metal,vol_max,100
alias,fly_qstep_run_npc_metal,dist_min,300
alias,fly_qstep_run_npc_metal,dist_max,2500
alias,fly_qstep_run_npc_metal,dist_reverb_max,2500
alias,fly_qstep_run_npc_metal,occlusion_level,19660
alias,fly_qstep_run_npc_mud,vol_min,100
alias,fly_qstep_run_npc_mud,vol_max,100
alias,fly_qstep_run_npc_mud,dist_min,300
alias,fly_qstep_run_npc_mud,dist_max,2500
alias,fly_qstep_run_npc_mud,dist_reverb_max,2500
alias,fly_qstep_run_npc_mud,occlusion_level,19660
alias,fly_qstep_run_npc_paper,vol_min,100
alias,fly_qstep_run_npc_paper,vol_max,100
alias,fly_qstep_run_npc_paper,dist_min,300
alias,fly_qstep_run_npc_paper,dist_max,2500
alias,fly_qstep_run_npc_paper,dist_reverb_max,2500
alias,fly_qstep_run_npc_paper,occlusion_level,19660
alias,fly_qstep_run_npc_plaster,vol_min,100
alias,fly_qstep_run_npc_plaster,vol_max,100
alias,fly_qstep_run_npc_plaster,dist_min,300
alias,fly_qstep_run_npc_plaster,dist_max,2500
alias,fly_qstep_run_npc_plaster,dist_reverb_max,2500
alias,fly_qstep_run_npc_plaster,occlusion_level,19660
alias,fly_qstep_run_npc_rock,vol_min,100
alias,fly_qstep_run_npc_rock,vol_max,100
alias,fly_qstep_run_npc_rock,dist_min,300
alias,fly_qstep_run_npc_rock,dist_max,2500
alias,fly_qstep_run_npc_rock,dist_reverb_max,2500
alias,fly_qstep_run_npc_rock,occlusion_level,19660
alias,fly_qstep_run_npc_sand,vol_min,100
alias,fly_qstep_run_npc_sand,vol_max,100
alias,fly_qstep_run_npc_sand,dist_min,300
alias,fly_qstep_run_npc_sand,dist_max,2500
alias,fly_qstep_run_npc_sand,dist_reverb_max,2500
alias,fly_qstep_run_npc_sand,occlusion_level,19660
alias,fly_qstep_run_npc_snow,vol_min,100
alias,fly_qstep_run_npc_snow,vol_max,100
alias,fly_qstep_run_npc_snow,dist_min,300
alias,fly_qstep_run_npc_snow,dist_max,2500
alias,fly_qstep_run_npc_snow,dist_reverb_max,2500
alias,fly_qstep_run_npc_snow,occlusion_level,19660
alias,fly_qstep_run_npc_water,vol_min,100
alias,fly_qstep_run_npc_water,vol_max,100
alias,fly_qstep_run_npc_water,dist_min,300
alias,fly_qstep_run_npc_water,dist_max,2500
alias,fly_qstep_run_npc_water,dist_reverb_max,2500
alias,fly_qstep_run_npc_water,occlusion_level,19660
alias,fly_qstep_run_npc_wood,vol_min,100
alias,fly_qstep_run_npc_wood,vol_max,100
alias,fly_qstep_run_npc_wood,dist_min,300
alias,fly_qstep_run_npc_wood,dist_max,2500
alias,fly_qstep_run_npc_wood,dist_reverb_max,2500
alias,fly_qstep_run_npc_wood,occlusion_level,19660
alias,fly_qstep_run_npc_asphalt,vol_min,100
alias,fly_qstep_run_npc_asphalt,vol_max,100
alias,fly_qstep_run_npc_asphalt,dist_min,300
alias,fly_qstep_run_npc_asphalt,dist_max,2500
alias,fly_qstep_run_npc_asphalt,dist_reverb_max,2500
alias,fly_qstep_run_npc_asphalt,occlusion_level,19660
alias,fly_qstep_run_npc_ceramic,vol_min,100
alias,fly_qstep_run_npc_ceramic,vol_max,100
alias,fly_qstep_run_npc_ceramic,dist_min,300
alias,fly_qstep_run_npc_ceramic,dist_max,2500
alias,fly_qstep_run_npc_ceramic,dist_reverb_max,2500
alias,fly_qstep_run_npc_ceramic,occlusion_level,19660
alias,fly_qstep_run_npc_plastic,vol_min,100
alias,fly_qstep_run_npc_plastic,vol_max,100
alias,fly_qstep_run_npc_plastic,dist_min,300
alias,fly_qstep_run_npc_plastic,dist_max,2500
alias,fly_qstep_run_npc_plastic,dist_reverb_max,2500
alias,fly_qstep_run_npc_plastic,occlusion_level,19660
alias,fly_qstep_run_npc_rubber,vol_min,100
alias,fly_qstep_run_npc_rubber,vol_max,100
alias,fly_qstep_run_npc_rubber,dist_min,300
alias,fly_qstep_run_npc_rubber,dist_max,2500
alias,fly_qstep_run_npc_rubber,dist_reverb_max,2500
alias,fly_qstep_run_npc_rubber,occlusion_level,19660
alias,fly_qstep_run_npc_cushion,vol_min,100
alias,fly_qstep_run_npc_cushion,vol_max,100
alias,fly_qstep_run_npc_cushion,dist_min,300
alias,fly_qstep_run_npc_cushion,dist_max,2500
alias,fly_qstep_run_npc_cushion,dist_reverb_max,2500
alias,fly_qstep_run_npc_cushion,occlusion_level,19660
alias,fly_qstep_run_npc_fruit,vol_min,100
alias,fly_qstep_run_npc_fruit,vol_max,100
alias,fly_qstep_run_npc_fruit,dist_min,300
alias,fly_qstep_run_npc_fruit,dist_max,2500
alias,fly_qstep_run_npc_fruit,dist_reverb_max,2500
alias,fly_qstep_run_npc_fruit,occlusion_level,19660
alias,fly_qstep_run_npc_paintedmetal,vol_min,100
alias,fly_qstep_run_npc_paintedmetal,vol_max,100
alias,fly_qstep_run_npc_paintedmetal,dist_min,300
alias,fly_qstep_run_npc_paintedmetal,dist_max,2500
alias,fly_qstep_run_npc_paintedmetal,dist_reverb_max,2500
alias,fly_qstep_run_npc_paintedmetal,occlusion_level,19660
alias,fly_qstep_sprint_npc_default,vol_min,100
alias,fly_qstep_sprint_npc_default,vol_max,100
alias,fly_qstep_sprint_npc_default,dist_min,300
alias,fly_qstep_sprint_npc_default,dist_max,2500
alias,fly_qstep_sprint_npc_default,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_default,occlusion_level,19660
alias,fly_qstep_sprint_npc_bark,vol_min,100
alias,fly_qstep_sprint_npc_bark,vol_max,100
alias,fly_qstep_sprint_npc_bark,dist_min,300
alias,fly_qstep_sprint_npc_bark,dist_max,2500
alias,fly_qstep_sprint_npc_bark,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_bark,occlusion_level,19660
alias,fly_qstep_sprint_npc_brick,vol_min,100
alias,fly_qstep_sprint_npc_brick,vol_max,100
alias,fly_qstep_sprint_npc_brick,dist_min,300
alias,fly_qstep_sprint_npc_brick,dist_max,2500
alias,fly_qstep_sprint_npc_brick,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_brick,occlusion_level,19660
alias,fly_qstep_sprint_npc_carpet,vol_min,100
alias,fly_qstep_sprint_npc_carpet,vol_max,100
alias,fly_qstep_sprint_npc_carpet,dist_min,300
alias,fly_qstep_sprint_npc_carpet,dist_max,2500
alias,fly_qstep_sprint_npc_carpet,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_carpet,occlusion_level,19660
alias,fly_qstep_sprint_npc_cloth,vol_min,100
alias,fly_qstep_sprint_npc_cloth,vol_max,100
alias,fly_qstep_sprint_npc_cloth,dist_min,300
alias,fly_qstep_sprint_npc_cloth,dist_max,2500
alias,fly_qstep_sprint_npc_cloth,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_cloth,occlusion_level,19660
alias,fly_qstep_sprint_npc_concrete,vol_min,100
alias,fly_qstep_sprint_npc_concrete,vol_max,100
alias,fly_qstep_sprint_npc_concrete,dist_min,300
alias,fly_qstep_sprint_npc_concrete,dist_max,2500
alias,fly_qstep_sprint_npc_concrete,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_concrete,occlusion_level,19660
alias,fly_qstep_sprint_npc_dirt,vol_min,100
alias,fly_qstep_sprint_npc_dirt,vol_max,100
alias,fly_qstep_sprint_npc_dirt,dist_min,300
alias,fly_qstep_sprint_npc_dirt,dist_max,2500
alias,fly_qstep_sprint_npc_dirt,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_dirt,occlusion_level,19660
alias,fly_qstep_sprint_npc_flesh,vol_min,100
alias,fly_qstep_sprint_npc_flesh,vol_max,100
alias,fly_qstep_sprint_npc_flesh,dist_min,300
alias,fly_qstep_sprint_npc_flesh,dist_max,2500
alias,fly_qstep_sprint_npc_flesh,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_flesh,occlusion_level,19660
alias,fly_qstep_sprint_npc_foliage,vol_min,100
alias,fly_qstep_sprint_npc_foliage,vol_max,100
alias,fly_qstep_sprint_npc_foliage,dist_min,300
alias,fly_qstep_sprint_npc_foliage,dist_max,2500
alias,fly_qstep_sprint_npc_foliage,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_foliage,occlusion_level,19660
alias,fly_qstep_sprint_npc_glass,vol_min,100
alias,fly_qstep_sprint_npc_glass,vol_max,100
alias,fly_qstep_sprint_npc_glass,dist_min,300
alias,fly_qstep_sprint_npc_glass,dist_max,2500
alias,fly_qstep_sprint_npc_glass,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_glass,occlusion_level,19660
alias,fly_qstep_sprint_npc_grass,vol_min,100
alias,fly_qstep_sprint_npc_grass,vol_max,100
alias,fly_qstep_sprint_npc_grass,dist_min,300
alias,fly_qstep_sprint_npc_grass,dist_max,2500
alias,fly_qstep_sprint_npc_grass,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_grass,occlusion_level,19660
alias,fly_qstep_sprint_npc_gravel,vol_min,100
alias,fly_qstep_sprint_npc_gravel,vol_max,100
alias,fly_qstep_sprint_npc_gravel,dist_min,300
alias,fly_qstep_sprint_npc_gravel,dist_max,2500
alias,fly_qstep_sprint_npc_gravel,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_gravel,occlusion_level,19660
alias,fly_qstep_sprint_npc_ice,vol_min,100
alias,fly_qstep_sprint_npc_ice,vol_max,100
alias,fly_qstep_sprint_npc_ice,dist_min,300
alias,fly_qstep_sprint_npc_ice,dist_max,2500
alias,fly_qstep_sprint_npc_ice,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_ice,occlusion_level,19660
alias,fly_qstep_sprint_npc_metal,vol_min,100
alias,fly_qstep_sprint_npc_metal,vol_max,100
alias,fly_qstep_sprint_npc_metal,dist_min,300
alias,fly_qstep_sprint_npc_metal,dist_max,2500
alias,fly_qstep_sprint_npc_metal,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_metal,occlusion_level,19660
alias,fly_qstep_sprint_npc_mud,vol_min,100
alias,fly_qstep_sprint_npc_mud,vol_max,100
alias,fly_qstep_sprint_npc_mud,dist_min,300
alias,fly_qstep_sprint_npc_mud,dist_max,2500
alias,fly_qstep_sprint_npc_mud,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_mud,occlusion_level,19660
alias,fly_qstep_sprint_npc_paper,vol_min,100
alias,fly_qstep_sprint_npc_paper,vol_max,100
alias,fly_qstep_sprint_npc_paper,dist_min,300
alias,fly_qstep_sprint_npc_paper,dist_max,2500
alias,fly_qstep_sprint_npc_paper,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_paper,occlusion_level,19660
alias,fly_qstep_sprint_npc_plaster,vol_min,100
alias,fly_qstep_sprint_npc_plaster,vol_max,100
alias,fly_qstep_sprint_npc_plaster,dist_min,300
alias,fly_qstep_sprint_npc_plaster,dist_max,2500
alias,fly_qstep_sprint_npc_plaster,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_plaster,occlusion_level,19660
alias,fly_qstep_sprint_npc_rock,vol_min,100
alias,fly_qstep_sprint_npc_rock,vol_max,100
alias,fly_qstep_sprint_npc_rock,dist_min,300
alias,fly_qstep_sprint_npc_rock,dist_max,2500
alias,fly_qstep_sprint_npc_rock,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_rock,occlusion_level,19660
alias,fly_qstep_sprint_npc_sand,vol_min,100
alias,fly_qstep_sprint_npc_sand,vol_max,100
alias,fly_qstep_sprint_npc_sand,dist_min,300
alias,fly_qstep_sprint_npc_sand,dist_max,2500
alias,fly_qstep_sprint_npc_sand,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_sand,occlusion_level,19660
alias,fly_qstep_sprint_npc_snow,vol_min,100
alias,fly_qstep_sprint_npc_snow,vol_max,100
alias,fly_qstep_sprint_npc_snow,dist_min,300
alias,fly_qstep_sprint_npc_snow,dist_max,2500
alias,fly_qstep_sprint_npc_snow,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_snow,occlusion_level,19660
alias,fly_qstep_sprint_npc_water,vol_min,100
alias,fly_qstep_sprint_npc_water,vol_max,100
alias,fly_qstep_sprint_npc_water,dist_min,300
alias,fly_qstep_sprint_npc_water,dist_max,2500
alias,fly_qstep_sprint_npc_water,dist_reverb_max,2500
alias,fly_qstep_sprint_npc_water,occlusion_level,19660
